VegetationID,EpochID,Name,Physiognomy,LandUseGroup
1946,2,Laurentian-Acadian Northern Pine(-Oak) Forest,Hardwood-Conifer,
1947,2,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Hardwood-Conifer,
1948,2,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,
1949,2,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,
1950,2,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,Hardwood-Conifer,
1951,2,Acadian-Appalachian Montane Spruce-Fir Forest,Hardwood-Conifer,
1952,2,Central Appalachian Pine-Oak Rocky Woodland,Hardwood-Conifer,
1953,2,Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,Shrubland,
1954,2,Central Appalachian Alkaline Glade and Woodland,Savanna,
1955,2,Great Lakes Alvar,Conifer,
1956,2,Central Interior and Appalachian Floodplain Systems,Riparian,
1957,2,Central Interior and Appalachian Riparian Systems,Riparian,
1958,2,Laurentian-Acadian Floodplain Systems,Riparian,
1959,2,Boreal Acidic Peatland Systems,Riparian,
1960,2,Central Interior and Appalachian Swamp Systems,Riparian,
1961,2,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian,
1962,2,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,Riparian,
1963,2,North-Central Interior Wet Flatwoods,Hardwood,
1964,2,Laurentian-Acadian Swamp Systems,Riparian,
1965,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,
1966,2,North-Central Interior Dry Oak Forest and Woodland,Hardwood,
1967,2,North-Central Interior Beech-Maple Forest,Hardwood,
1968,2,North-Central Interior Oak Savanna,Hardwood,
1969,2,North-Central Oak Barrens,Hardwood,
1970,2,Great Lakes Wet-Mesic Lakeplain Prairie,Riparian,
1971,2,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,
1972,2,Central Tallgrass Prairie,Grassland,
1973,2,Central Interior and Appalachian Floodplain Systems,Riparian,
1974,2,Central Interior and Appalachian Swamp Systems,Riparian,
1975,2,Great Lakes Coastal Marsh Systems,Riparian,
1976,2,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,
1977,2,North-Central Interior Wet Flatwoods,Hardwood,
1978,2,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,
1979,2,Northern Atlantic Coastal Plain Hardwood Forest,Hardwood,
1980,2,Boreal Jack Pine-Black Spruce Forest,Conifer,
1981,2,Northeastern Interior Pine Barrens,Conifer,
1982,2,Laurentian-Acadian Northern Pine(-Oak) Forest,Hardwood-Conifer,
1983,2,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Hardwood-Conifer,
1984,2,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,
1985,2,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,
1986,2,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,Hardwood-Conifer,
1987,2,Acadian-Appalachian Montane Spruce-Fir Forest,Hardwood-Conifer,
1988,2,Central Appalachian Pine-Oak Rocky Woodland,Hardwood-Conifer,
1989,2,Acadian-Appalachian Alpine Tundra,Shrubland,
1990,2,Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,Shrubland,
1991,2,Northern Atlantic Coastal Plain Dune and Swale,Grassland,
1992,2,Central Interior and Appalachian Riparian Systems,Riparian,
1993,2,Laurentian-Acadian Floodplain Systems,Riparian,
1994,2,Boreal Acidic Peatland Systems,Riparian,
1995,2,Central Interior and Appalachian Swamp Systems,Riparian,
1996,2,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian,
1997,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Riparian,
1998,2,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,Riparian,
1999,2,Laurentian-Acadian Swamp Systems,Riparian,
2000,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood,
2001,2,Southern Appalachian Northern Hardwood Forest,Hardwood,
2002,2,Southern Appalachian Oak Forest,Hardwood,
2003,2,Allegheny-Cumberland Dry Oak Forest and Woodland,Hardwood,
2004,2,Southern and Central Appalachian Cove Forest,Hardwood,
2005,2,South-Central Interior Mesophytic Forest,Hardwood,
2006,2,Southern Appalachian Montane Pine Forest and Woodland,Conifer,
2007,2,Southern Appalachian Low-Elevation Pine Forest,Conifer,
2008,2,Central Interior Highlands Dry Acidic Glade and Barrens,Hardwood,
2009,2,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,
2010,2,Southern Ridge and Valley/Cumberland Dry Calcareous Forest,Hardwood,
2011,2,Central Interior Highlands Calcareous Glade and Barrens,Grassland,
2012,2,Central Interior and Appalachian Floodplain Systems,Riparian,
2013,2,Central Interior and Appalachian Riparian Systems,Riparian,
2014,2,Central Interior and Appalachian Swamp Systems,Riparian,
2015,2,Ozark-Ouachita Dry-Mesic Oak Forest,Hardwood,
2016,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood,
2017,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,
2018,2,North-Central Interior Dry Oak Forest and Woodland,Hardwood,
2019,2,North-Central Interior Beech-Maple Forest,Hardwood,
2020,2,North-Central Interior Maple-Basswood Forest,Hardwood,
2021,2,South-Central Interior Mesophytic Forest,Hardwood,
2022,2,South-Central Interior/Upper Coastal Plain Flatwoods,Hardwood,
2023,2,Ozark-Ouachita Dry Oak Woodland,Hardwood,
2024,2,North-Central Interior Oak Savanna,Hardwood,
2025,2,North-Central Oak Barrens,Hardwood,
2026,2,Central Interior Highlands Calcareous Glade and Barrens,Grassland,
2027,2,Great Lakes Wet-Mesic Lakeplain Prairie,Riparian,
2028,2,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,
2029,2,Central Tallgrass Prairie,Grassland,
2030,2,South-Central Interior/Upper Coastal Plain Wet Flatwoods,Hardwood,
2031,2,Great Lakes Wooded Dune and Swale,Riparian,
2032,2,Eastern Great Plains Floodplain Systems,Riparian,
2033,2,Central Interior and Appalachian Floodplain Systems,Riparian,
2034,2,Central Interior and Appalachian Riparian Systems,Riparian,
2035,2,Paleozoic Plateau Bluff and Talus,Hardwood-Conifer,
2036,2,North-Central Interior Wet Flatwoods,Hardwood,
2037,2,Ozark-Ouachita Dry-Mesic Oak Forest,Hardwood,
2038,2,Crosstimbers Oak Forest and Woodland,Hardwood,
2039,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,
2040,2,North-Central Interior Dry Oak Forest and Woodland,Hardwood,
2041,2,North-Central Interior Maple-Basswood Forest,Hardwood,
2042,2,Ozark-Ouachita Mesic Hardwood Forest,Hardwood,
2043,2,North-Central Oak Barrens,Hardwood,
2044,2,Central Interior Highlands Calcareous Glade and Barrens,Grassland,
2045,2,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,
2046,2,Central Tallgrass Prairie,Grassland,
2047,2,Southeastern Great Plains Tallgrass Prairie,Grassland,
2048,2,Eastern Great Plains Floodplain Systems,Riparian,
2049,2,Central Interior and Appalachian Floodplain Systems,Riparian,
2050,2,Eastern Great Plains Wet Meadow-Prairie-Marsh,Grassland,
2051,2,North-Central Interior Wet Flatwoods,Hardwood,
2052,2,Western Great Plains Dry Bur Oak Forest and Woodland,Hardwood,
2053,2,Western Great Plains Sandhill Steppe,Shrubland,
2054,2,Central Mixedgrass Prairie,Grassland,
2055,2,Western Great Plains Sand Prairie,Grassland,
2056,2,Western Great Plains Shortgrass Prairie,Grassland,
2057,2,Western Great Plains Tallgrass Prairie,Grassland,
2058,2,Western Great Plains Floodplain Systems,Riparian,
2059,2,Crosstimbers Oak Forest and Woodland,Hardwood,
2060,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,
2061,2,North-Central Interior Maple-Basswood Forest,Hardwood,
2062,2,Central Tallgrass Prairie,Grassland,
2063,2,Southeastern Great Plains Tallgrass Prairie,Grassland,
2064,2,Eastern Great Plains Floodplain Systems,Riparian,
2065,2,Eastern Great Plains Wet Meadow-Prairie-Marsh,Grassland,
2066,2,Western Great Plains Depressional Wetland Systems,Riparian,
2067,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood,
2068,2,East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,Hardwood,
2069,2,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,Hardwood,
2070,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,
2071,2,North-Central Interior Beech-Maple Forest,Hardwood,
2072,2,South-Central Interior Mesophytic Forest,Hardwood,
2073,2,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,Hardwood,
2074,2,South-Central Interior/Upper Coastal Plain Flatwoods,Hardwood,
2075,2,East Gulf Coastal Plain Northern Loess Bluff Forest,Hardwood,
2076,2,Southern Appalachian Low-Elevation Pine Forest,Conifer,
2077,2,Southern Coastal Plain Mesic Slope Forest,Hardwood,
2078,2,Central Interior Highlands Dry Acidic Glade and Barrens,Hardwood,
2079,2,Central Interior Highlands Calcareous Glade and Barrens,Grassland,
2080,2,Bluegrass Savanna and Woodland,Hardwood,
2081,2,Pennyroyal Karst Plain Prairie and Barrens,Grassland,
2082,2,East Gulf Coastal Plain Jackson Plain Prairie and Barrens,Grassland,
2083,2,South-Central Interior/Upper Coastal Plain Wet Flatwoods,Hardwood,
2084,2,Central Interior and Appalachian Floodplain Systems,Riparian,
2085,2,Central Interior and Appalachian Riparian Systems,Riparian,
2086,2,Gulf and Atlantic Coastal Plain Floodplain Systems,Riparian,
2087,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Riparian,
2088,2,Central Interior and Appalachian Swamp Systems,Riparian,
2089,2,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian,
2090,2,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,Hardwood,
2091,2,North-Central Interior Wet Flatwoods,Hardwood,
2092,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood,
2093,2,East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,Hardwood,
2094,2,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,Hardwood,
2095,2,Southern Appalachian Oak Forest,Hardwood,
2096,2,Allegheny-Cumberland Dry Oak Forest and Woodland,Hardwood,
2097,2,Southern and Central Appalachian Cove Forest,Hardwood,
2098,2,Central and Southern Appalachian Montane Oak Forest,Hardwood,
2099,2,South-Central Interior Mesophytic Forest,Hardwood,
2100,2,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,Hardwood,
2101,2,Southern Coastal Plain Dry Upland Hardwood Forest,Hardwood,
2102,2,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,Conifer,
2103,2,Southeastern Interior Longleaf Pine Woodland,Conifer,
2104,2,Southern Appalachian Low-Elevation Pine Forest,Conifer,
2105,2,Southern Piedmont Dry Oak(-Pine) Forest,Hardwood-Conifer,
2106,2,Southern Ridge and Valley/Cumberland Dry Calcareous Forest,Hardwood,
2107,2,Nashville Basin Limestone Glade and Woodland,Savanna,
2108,2,Central Interior Highlands Calcareous Glade and Barrens,Grassland,
2109,2,Alabama Ketona Glade and Woodland,Hardwood,
2110,2,Western Highland Rim Prairie and Barrens,Grassland,
2111,2,Eastern Highland Rim Prairie and Barrens,Grassland,
2112,2,South-Central Interior/Upper Coastal Plain Wet Flatwoods,Hardwood,
2113,2,Central Interior and Appalachian Floodplain Systems,Riparian,
2114,2,Central Interior and Appalachian Riparian Systems,Riparian,
2115,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Riparian,
2116,2,Central Interior and Appalachian Swamp Systems,Riparian,
2117,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,
2118,2,North-Central Interior Dry Oak Forest and Woodland,Hardwood,
2119,2,North-Central Interior Maple-Basswood Forest,Hardwood,
2120,2,Western Great Plains Wooded Draw and Ravine,Shrubland,
2121,2,North-Central Interior Oak Savanna,Hardwood,
2122,2,North-Central Oak Barrens,Hardwood,
2123,2,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,
2124,2,Northern Tallgrass Prairie,Grassland,
2125,2,Central Tallgrass Prairie,Grassland,
2126,2,Eastern Great Plains Floodplain Systems,Riparian,
2127,2,Central Interior and Appalachian Floodplain Systems,Riparian,
2128,2,Central Interior and Appalachian Swamp Systems,Riparian,
2129,2,Eastern Great Plains Wet Meadow-Prairie-Marsh,Grassland,
2130,2,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,
2131,2,Paleozoic Plateau Bluff and Talus,Hardwood-Conifer,
2132,2,Ozark-Ouachita Dry-Mesic Oak Forest,Hardwood,
2133,2,Crosstimbers Oak Forest and Woodland,Hardwood,
2134,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,
2135,2,North-Central Interior Dry Oak Forest and Woodland,Hardwood,
2136,2,Ouachita Montane Oak Forest,Hardwood,
2137,2,North-Central Interior Maple-Basswood Forest,Hardwood,
2138,2,West Gulf Coastal Plain Mesic Hardwood Forest,Hardwood,
2139,2,Ozark-Ouachita Mesic Hardwood Forest,Hardwood,
2140,2,Ozark-Ouachita Dry Oak Woodland,Hardwood,
2141,2,Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,Conifer,
2142,2,West Gulf Coastal Plain Pine-Hardwood Forest,Hardwood-Conifer,
2143,2,West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland,Hardwood-Conifer,
2144,2,North-Central Interior Oak Savanna,Hardwood,
2145,2,Central Interior Highlands Calcareous Glade and Barrens,Grassland,
2146,2,Arkansas Valley Prairie and Woodland - Prairie,Grassland,
2147,2,Arkansas Valley Prairie and Woodland - Woodland,Grassland,
2148,2,Central Tallgrass Prairie,Grassland,
2149,2,Southeastern Great Plains Tallgrass Prairie,Grassland,
2150,2,West Gulf Coastal Plain Northern Calcareous Prairie,Grassland,
2151,2,West Gulf Coastal Plain Pine-Hardwood Flatwoods,Hardwood-Conifer,
2152,2,Central Interior and Appalachian Floodplain Systems,Riparian,
2153,2,Central Interior and Appalachian Floodplain Systems - Large Floodplains,Riparian,
2154,2,Central Interior and Appalachian Riparian Systems,Riparian,
2155,2,Gulf and Atlantic Coastal Plain Floodplain Systems,Riparian,
2156,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Riparian,
2157,2,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian,
2158,2,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,
2159,2,West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods,Hardwood,
2160,2,Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,Hardwood-Conifer,
2596,2,Hawaii Freshwater Marsh,,
2597,2,Hawaii Bog,,
2598,2,Hawaii Lowland Rainforest,,
2599,2,Hawaii Montane Cloud Forest,,
2600,2,Hawaii Montane Rainforest,,
2601,2,Hawaii Wet Cliff and Ridge Crest Shrubland,,
2602,2,Hawaii Lowland Dry Forest,,
2603,2,Hawaii Lowland Mesic Forest,,
2604,2,Hawaii Montane-Subalpine Dry Forest and Woodland - Lava,,
2605,2,Hawaii Montane-Subalpine Mesic Forest,,
2606,2,Hawaii Lowland Dry Shrubland,,
2607,2,Hawaii Lowland Mesic Shrubland,,
2608,2,Hawaii Lowland Dry Grassland,,
2609,2,Hawaii Lowland Mesic Grassland,,
2610,2,Hawaii Montane-Subalpine Dry Shrubland,,
2611,2,Hawaii Montane-Subalpine Dry Grassland,,
2612,2,Hawaii Montane-Subalpine Mesic Grassland,,
2613,2,Hawaii Alpine Dwarf-Shrubland,,
2614,2,Hawaii Dry Cliff,,
2615,2,Hawaii Dry Coastal Strand,,
2616,2,Hawaii Wet-Mesic Coastal Strand,,
2617,2,Hawaii Subalpine Mesic Shrubland,,
2700,2,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,
2701,2,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,
2702,2,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,
2703,2,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,
2704,2,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,
2705,2,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,
2706,2,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,
2707,2,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,
2708,2,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,
2709,2,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,
2710,2,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,
2711,2,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,
2712,2,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,
2713,2,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,
2714,2,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,
2715,2,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,
2716,2,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,
2717,2,Inter-Mountain Basins Big Sagebrush Shrubland - Upland,Shrubland,
2718,2,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,
2719,2,Mediterranean California Mixed Evergreen Forest - Coastal,Conifer,
2720,2,Mediterranean California Mixed Evergreen Forest - Interior,Conifer,
2721,2,Mediterranean California Mixed Evergreen Forest - Coastal,Conifer,
2722,2,Mediterranean California Mixed Evergreen Forest - Interior,Conifer,
2723,2,Laurentian-Acadian Northern Pine(-Oak) Forest,Hardwood-Conifer,
2724,2,Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated,Hardwood-Conifer,
2725,2,Laurentian-Acadian Northern Pine(-Oak) Forest,Hardwood-Conifer,
2726,2,Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated,Hardwood-Conifer,
7008,1,North Pacific Oak Woodland,Hardwood,Western Oak Woodland and Savanna
7009,1,Northwestern Great Plains Aspen Forest and Parkland,Hardwood,"Aspen Forest, Woodland, and Parkland"
7010,1,Northern Rocky Mountain Western Larch Savanna,Conifer,Western Larch Forest and Woodland
7011,1,Rocky Mountain Aspen Forest and Woodland,Hardwood,"Aspen Forest, Woodland, and Parkland"
7012,1,Rocky Mountain Bigtooth Maple Ravine Woodland,Hardwood,Bigtooth Maple Woodland
7013,1,Western Great Plains Dry Bur Oak Forest and Woodland,Hardwood,Bur Oak Woodland and Savanna
7014,1,Central and Southern California Mixed Evergreen Woodland,Conifer,California Mixed Evergreen Forest and Woodland
7015,1,California Coastal Redwood Forest,Conifer,Redwood Forest and Woodland
7016,1,Colorado Plateau Pinyon-Juniper Woodland,Conifer,Pinyon-Juniper Woodland
7017,1,Columbia Plateau Western Juniper Woodland and Savanna,Conifer,Juniper Woodland and Savanna
7018,1,East Cascades Mesic Montane Mixed-Conifer Forest and Woodland,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland
7019,1,Great Basin Pinyon-Juniper Woodland,Conifer,Pinyon-Juniper Woodland
7020,1,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,Conifer,Limber Pine Woodland
7021,1,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,Conifer,Western Red-cedar-Western Hemlock Forest
7022,1,Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland,Conifer,Western Red-cedar-Western Hemlock Forest
7023,1,Madrean Encinal,Conifer-Hardwood,Juniper-Oak
7024,1,Madrean Lower Montane Pine-Oak Forest and Woodland,Conifer-Hardwood,Conifer-Oak Forest and Woodland
7025,1,Madrean Pinyon-Juniper Woodland,Conifer,Pinyon-Juniper Woodland
7026,1,Madrean Upper Montane Conifer-Oak Forest and Woodland,Conifer-Hardwood,Conifer-Oak Forest and Woodland
7027,1,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Conifer,Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland
7028,1,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland
7029,1,Mediterranean California Mixed Oak Woodland,Hardwood,Western Oak Woodland and Savanna
7030,1,Mediterranean California Lower Montane Conifer Forest and Woodland,Conifer,Conifer-Oak Forest and Woodland
7031,1,California Montane Jeffrey Pine-(Ponderosa Pine) Woodland,Conifer,"Ponderosa Pine Forest, Woodland and Savanna"
7032,1,Mediterranean California Red Fir Forest,Conifer,Red Fir Forest and Woodland
7033,1,Mediterranean California Subalpine Woodland,Conifer,Subalpine Woodland and Parkland
7034,1,Mediterranean California Mesic Serpentine Woodland,Conifer,Chaparral
7035,1,North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland,Conifer,Douglas-fir Forest and Woodland
7036,1,North Pacific Seasonal Sitka Spruce Forest,Conifer,Sitka Spruce Forest
7037,1,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,Conifer,Douglas-fir-Western Hemlock Forest and Woodland
7038,1,North Pacific Maritime Mesic Subalpine Parkland,Conifer,Mountain Hemlock Forest and Woodland
7039,1,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,Conifer,Douglas-fir-Western Hemlock Forest and Woodland
7041,1,North Pacific Mountain Hemlock Forest,Conifer,Mountain Hemlock Forest and Woodland
7042,1,North Pacific Mesic Western Hemlock-Silver Fir Forest,Conifer,Western Hemlock-Silver Fir Forest
7043,1,Mediterranean California Mixed Evergreen Forest,Conifer,California Mixed Evergreen Forest and Woodland
7044,1,Northern California Mesic Subalpine Woodland,Conifer,Mountain Hemlock Forest and Woodland
7045,1,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Conifer,Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland
7046,1,Northern Rocky Mountain Subalpine Woodland and Parkland,Conifer,Subalpine Woodland and Parkland
7047,1,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland
7048,1,Northwestern Great Plains Highland White Spruce Woodland,Conifer,Spruce-Fir Forest and Woodland
7049,1,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Conifer,Limber Pine Woodland
7050,1,Rocky Mountain Lodgepole Pine Forest,Conifer,Lodgepole Pine Forest and Woodland
7051,1,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Conifer,Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland
7052,1,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland
7053,1,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,Conifer,"Ponderosa Pine Forest, Woodland and Savanna"
7054,1,Southern Rocky Mountain Ponderosa Pine Woodland,Conifer,"Ponderosa Pine Forest, Woodland and Savanna"
7055,1,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer,Spruce-Fir Forest and Woodland
7056,1,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Conifer,Spruce-Fir Forest and Woodland
7057,1,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Conifer,Limber Pine Woodland
7058,1,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Conifer,Lodgepole Pine Forest and Woodland
7059,1,Southern Rocky Mountain Pinyon-Juniper Woodland,Conifer,Pinyon-Juniper Woodland
7060,1,East Cascades Ponderosa Pine Forest and Woodland,Conifer,Conifer-Oak Forest and Woodland
7061,1,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Conifer-Hardwood,Aspen-Mixed Conifer Forest and Woodland
7062,1,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland,Conifer,Mountain Mahogany Woodland and Shrubland
7063,1,North Pacific Broadleaf Landslide Forest,Hardwood,Red Alder Forest and Woodland
7064,1,Colorado Plateau Mixed Low Sagebrush Shrubland,Shrubland,Low Sagebrush Shrubland and Steppe
7065,1,Columbia Plateau Scabland Shrubland,Shrubland,Desert Scrub
7066,1,Inter-Mountain Basins Mat Saltbush Shrubland,Shrubland,Salt Desert Scrub
7067,1,Mediterranean California Alpine Fell-Field,Shrubland,"Alpine Dwarf-Shrubland, Fell-field and Meadow"
7068,1,North Pacific Dry and Mesic Alpine Dwarf-Shrubland,Shrubland,"Alpine Dwarf-Shrubland, Fell-field and Meadow"
7069,1,North Pacific Dry and Mesic Alpine Fell-field or Meadow,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow"
7070,1,Rocky Mountain Alpine Dwarf-Shrubland,Shrubland,"Alpine Dwarf-Shrubland, Fell-field and Meadow"
7071,1,Sierra Nevada Alpine Dwarf-Shrubland,Shrubland,"Alpine Dwarf-Shrubland, Fell-field and Meadow"
7072,1,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,Shrubland,Low Sagebrush Shrubland and Steppe
7073,1,Baja Semi-Desert Coastal Succulent Scrub,Shrubland,Pacific Coastal Scrub
7074,1,Chihuahuan Creosotebush Desert Scrub,Shrubland,Creosotebush Desert Scrub
7075,1,Chihuahuan Mixed Salt Desert Scrub,Shrubland,Salt Desert Scrub
7076,1,Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub,Shrubland,Desert Scrub
7077,1,Chihuahuan Succulent Desert Scrub,Shrubland,Succulent Desert Scrub
7078,1,Colorado Plateau Blackbrush-Mormon-tea Shrubland,Shrubland,Blackbrush Shrubland
7079,1,Great Basin Xeric Mixed Sagebrush Shrubland,Shrubland,Low Sagebrush Shrubland and Steppe
7080,1,Inter-Mountain Basins Big Sagebrush Shrubland,Shrubland,Big Sagebrush Shrubland and Steppe
7081,1,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,Salt Desert Scrub
7082,1,Mojave Mid-Elevation Mixed Desert Scrub,Shrubland,Desert Scrub
7083,1,North Pacific Avalanche Chute Shrubland,Shrubland,Deciduous Shrubland
7084,1,North Pacific Montane Shrubland,Shrubland,Deciduous Shrubland
7085,1,Northwestern Great Plains Shrubland,Shrubland,Big Sagebrush Shrubland and Steppe
7086,1,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland,Deciduous Shrubland
7087,1,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,Shrubland,Creosotebush Desert Scrub
7088,1,Sonora-Mojave Mixed Salt Desert Scrub,Shrubland,Salt Desert Scrub
7090,1,Sonoran Granite Outcrop Desert Scrub,Shrubland,Desert Scrub
7091,1,Sonoran Mid-Elevation Desert Scrub,Shrubland,Desert Scrub
7092,1,Southern California Coastal Scrub,Shrubland,Pacific Coastal Scrub
7093,1,Southern Colorado Plateau Sand Shrubland,Shrubland,Sand Shrubland
7094,1,Western Great Plains Sandhill Steppe,Shrubland,Sand Shrubland
7096,1,California Maritime Chaparral,Shrubland,Chaparral
7097,1,California Mesic Chaparral,Shrubland,Chaparral
7098,1,California Montane Woodland and Chaparral,Shrubland,Chaparral
7099,1,California Xeric Serpentine Chaparral,Shrubland,Chaparral
7100,1,Chihuahuan Mixed Desert and Thornscrub,Shrubland,Desert Scrub
7101,1,Madrean Oriental Chaparral,Shrubland,Chaparral
7102,1,Colorado Plateau Pinyon-Juniper Shrubland,Shrubland,Pinyon-Juniper Shrubland
7103,1,Great Basin Semi-Desert Chaparral,Shrubland,Chaparral
7104,1,Mogollon Chaparral,Shrubland,Chaparral
7105,1,Northern and Central California Dry-Mesic Chaparral,Shrubland,Chaparral
7106,1,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrubland,Deciduous Shrubland
