WatershedID,Name,AreaSqkm,States,Qlow,Q2,MaxDrainage,EcoregionID,Notes,Metadata
10030101,Upper Missouri,8677.18,MT,(10**-4.555)*(DRNAREA**1.115)*(PRECIP**2.427) ,2.49*(DRNAREA**0.93)*((ELEV6K+1)**0.095),1342.34,17,,
10030102,Upper Missouri-Dearborn,6738.04,MT,(10**-4.555)*(DRNAREA**1.115)*(PRECIP**2.427) ,2.49*(DRNAREA**0.93)*((ELEV6K+1)**0.095),1321.67,42,,
10030103,Smith,5197.38,MT,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),2461.24,43,,
10030104,Sun,4862.62,MT,(10**-3.16)*(DRNAREA**1.037)*(PRECIP**1.618) ,0.025*(DRNAREA**0.949)*(PRECIP**1.71),410.03,42,,
10030105,Belt,2069.1,MT,(0.0563*DRNAREA),0.034*(DRNAREA**0.447)*(PRECIP**2.39),697.68,17,,
10030201,Two Medicine,3334.43,MT,(10**-3.16)*(DRNAREA**1.037)*(PRECIP**1.618) ,0.025*(DRNAREA**0.949)*(PRECIP**1.71),1075.54,42,,
10030202,Cut Bank,3110.14,MT,(10**-3.16)*(DRNAREA**1.037)*(PRECIP**1.618) ,0.025*(DRNAREA**0.949)*(PRECIP**1.71),1250.0,42,,
10030203,Marias,9565.33,CN_MT,(0.0563*DRNAREA),0.034*(DRNAREA**0.447)*(PRECIP**2.39),2572.15,42,,
10030204,Willow,2571.52,MT,(0.0563*DRNAREA),0.034*(DRNAREA**0.447)*(PRECIP**2.39),1762.49,42,,
10030205,Teton,5307.76,MT,(10**-3.16)*(DRNAREA**1.037)*(PRECIP**1.618) ,0.025*(DRNAREA**0.949)*(PRECIP**1.71),3660.06,42,,
10040101,Bullwhacker-Dog,5009.67,MT,(0.0563*DRNAREA),0.034*(DRNAREA**0.447)*(PRECIP**2.39),930.78,43,,
10040102,Arrow,3295.57,MT,(0.0563*DRNAREA),0.034*(DRNAREA**0.447)*(PRECIP**2.39),2616.9,43,,
10040103,Judith,7162.88,MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),2811.28,43,,
10040104,Fort Peck Reservoir,13599.86,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),1315.71,43,,
10040105,Big Dry,4012.58,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),10290.32,43,,
10040106,Little Dry,3167.77,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),3127.97,43,,
10040201,Upper Musselshell,10400.48,MT,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),9292.79,43,,
10040202,Middle Musselshell,4984.28,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),9487.77,43,,
10040203,Flatwillow,1760.73,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),4425.74,43,,
10040204,Box Elder,3036.78,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),2798.54,43,,
10040205,Lower Musselshell,4376.08,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),19074.65,43,,
10050001,Milk Headwaters,2498.02,CN_MT,(10**-3.16)*(DRNAREA**1.037)*(PRECIP**1.618) ,0.025*(DRNAREA**0.949)*(PRECIP**1.71),1200.0,42,,
10050002,Upper Milk,5880.66,CN_MT,(0.0563*DRNAREA),0.034*(DRNAREA**0.447)*(PRECIP**2.39),1500.0,42,,
10050003,Wild Horse Lake,1241.16,CN_MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),539.53,42,,
10050004,Middle Milk,9096.47,MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),362.29,42,,
10050005,Big Sandy,2090.94,MT,(0.0563*DRNAREA),0.034*(DRNAREA**0.447)*(PRECIP**2.39),3078.88,42,,
10050006,Sage,2564.06,CN_MT,(0.0563*DRNAREA),0.034*(DRNAREA**0.447)*(PRECIP**2.39),1951.58,42,,
10050007,Lodge,2809.22,CN_MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),352.21,42,,
10050008,Battle,4450.08,CN_MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),3555.69,42,,
10050009,Peoples,1839.93,MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),2040.62,42,,
10050010,Cottonwood,2454.91,CN_MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),1613.13,42,,
10050011,Whitewater,4642.75,CN_MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),860.36,42,,
10050012,Lower Milk,3897.8,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),38578.99,42,,
10050013,Frenchman,6227.04,CN_MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),613.71,42,,
10050014,Beaver,4737.59,MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),35227.84,42,,
10050015,Rock,3544.86,CN_MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),3269.71,42,,
10050016,Porcupine,1879.86,MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),1628.47,42,,
10060001,Prairie Elk-Wolf,5244.35,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),127957.31,42,,
10060002,Redwater,5477.86,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),5147.36,43,,
10060003,Poplar,6011.67,CN_MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),2810.2,42,,
10060004,West Fork Poplar,2655.17,CN_MT,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),2479.44,42,,
10060005,Charlie-Little Muddy,3256.79,MT_ND,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),164623.88,42,,
10060006,Big Muddy,8905.55,CN_MT_ND,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),858.09,42,,
10060007,Brush Lake Closed Basin,2724.59,CN_MT_ND,(0.001*DRNAREA),8.24*(DRNAREA**0.685)*((ELEV5K+1)**-0.111),50.3,42,,
10070001,Yellowstone Headwaters,6715.07,MT_WY,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),488.68,17,,
10070002,Upper Yellowstone,7677.91,MT_WY,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),745.72,17,,
10070003,Shields,2211.9,MT,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),10930.27,43,,
10070004,Upper Yellowstone-Lake Basin,4069.43,MT,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),15155.15,43,,
10070005,Stillwater,2762.3,MT,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),913.31,17,,
10070006,Clarks Fork Yellowstone,7233.09,MT_WY,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),1029.84,17,,
10070007,Upper Yellowstone-Pompeys Pillar,5201.57,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),27176.11,43,,
10070008,Pryor,1581.64,MT,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),6527.65,43,,
10080001,Upper Wind,6602.41,WY,,,,18,,
10080002,Little Wind,2888.91,WY,,,,18,,
10080003,Popo Agie,2080.79,WY,,,,18,,
10080004,Muskrat,1904.69,WY,,,,18,,
10080005,Lower Wind,4418.15,WY,,,,18,,
10080006,Badwater,2217.27,WY,,,,18,,
10080007,Upper Bighorn,8994.44,WY,,,,18,,
10080008,Nowood,5209.25,WY,,,,18,,
10080009,Greybull,2977.61,WY,,,,18,,
10080010,Big Horn Lake,4666.64,MT_WY,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),201.42,18,,
10080011,Dry,1128.94,WY,,,,18,,
10080012,North Fork Shoshone,2211.37,WY,,,,17,,
10080013,South Fork Shoshone,1685.13,WY,,,,17,,
10080014,Shoshone,3823.62,MT_WY,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),2922.4,18,,
10080015,Lower Bighorn,5080.2,MT,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),45036.43,43,,
10080016,Little Bighorn,3360.97,MT_WY,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),3095.58,43,,
10090101,Upper Tongue,6566.17,MT_WY,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),1008.68,43,,
10090102,Lower Tongue,7440.84,MT,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),6282.0,43,,
10090201,Middle Fork Powder,2541.86,WY,,,,18,,
10090202,Upper Powder,6495.02,WY,,,,43,,
10090203,South Fork Powder,3151.21,WY,,,,18,,
10090204,Salt,2089.25,WY,,,,43,,
10090205,Crazy Woman,2473.86,WY,,,,43,,
10090206,Clear,2988.99,WY,,,,43,,
10090207,Middle Powder,2757.26,MT_WY,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),18157.49,43,,
10090208,Little Powder,5249.4,MT_WY,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),4584.05,43,,
10090209,Lower Powder,4862.87,MT,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),20511.39,43,,
10090210,Mizpah,2081.4,MT,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),1988.56,43,,
10100001,Lower Yellowstone-Sunday,12444.76,MT,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),1903.88,43,,
10100002,Big Porcupine,2260.4,MT,(0.0466*DRNAREA),25.7*(DRNAREA**0.54)*((SLOP30_30M+1)**0.112)*(ET_SPR**-4.28),91497.76,43,,
10100003,Rosebud,3387.45,MT,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),3260.19,43,,
10100004,Lower Yellowstone,13790.18,MT_ND,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),768.61,43,,
10100005,O'Fallon,4091.76,MT,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),3987.23,43,,
10110101,Lake Sakakawea,17582.4,ND,,,,42,,
10110102,Little Muddy,2411.27,ND,,,,42,,
10110201,Upper Little Missouri,8994.32,MT_ND_SD_WY,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),5616.08,43,,
10110202,Boxelder,3091.64,MT_ND_SD,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),2857.79,43,,
10110203,Middle Little Missouri,5628.26,MT_ND,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),267.98,43,,
10110204,Beaver,2257.87,MT_ND,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),2129.98,43,,
10110205,Lower Little Missouri,4672.14,ND,,,,43,,
10120101,Antelope,2692.41,WY,,,,43,,
10120102,Dry Fork Cheyenne,1280.94,WY,,,,43,,
10120103,Upper Cheyenne,3721.43,WY,,,,43,,
10120104,Lance,2815.59,WY,,,,43,,
10120105,Lightning,2597.67,WY,,,,43,,
10120106,Angostura Reservoir,3632.48,NE_SD_WY,(0.0016*DRNAREA),(25)*(DRNAREA**0.569) ,21352.45,43,,
10120107,Beaver,4311.65,SD_WY,(0.0016*DRNAREA),(25)*(DRNAREA**0.569) ,,43,,
10120108,Hat,2507.49,NE_SD_WY,(0.0016*DRNAREA),(25)*(DRNAREA**0.569) ,,43,,
10120109,Middle Cheyenne-Spring,5499.86,SD,(0.0016*DRNAREA),(3.46)*(DRNAREA**0.650) ,25177.0,43,,
10120110,Rapid,1852.3,SD,(0.0016*DRNAREA),(3.46)*(DRNAREA**0.650) ,1679.1,17,,
10120111,Middle Cheyenne-Elk,4088.64,SD,(0.0016*DRNAREA),(0.937)*(DRNAREA**0.676)*(MEANSLOPE**0.447) ,32299.33,43,,
10120112,Lower Cheyenne,4197.75,SD,(0.0466*DRNAREA) ,(78.5)*(DRNAREA**0.357) ,17577.21,43,,
10120113,Cherry,4797.04,SD,(0.0466*DRNAREA) ,(78.5)*(DRNAREA**0.357) ,4586.44,43,,
10120201,Upper Belle Fourche,7607.59,SD_WY,,,,43,,
10120202,Lower Belle Fourche,8408.18,MT_SD_WY,(0.0016*DRNAREA),32*(DRNAREA**0.616)*(FORESTP1**-0.36)*(ET_SPR**-2.33),7371.07,43,,
10120203,Redwater,2721.42,SD_WY,(0.0016*DRNAREA),(0.937)*(DRNAREA**0.676)*(MEANSLOPE**0.447) ,2630.5,17,,
10130101,Painted Woods-Square Butte,6544.56,ND,,,,42,,
10130102,Upper Lake Oahe,9418.1,ND_SD,,,,43,,
10130103,Apple Creek,9411.15,ND,,,,42,,
10130104,Beaver,2682.42,ND,,,,42,,
10130105,Lower Lake Oahe,9927.5,SD,(0.0466*DRNAREA) ,(78.5)*(DRNAREA**0.357) ,258.62,43,,
10130106,West Missouri Coteau,4213.68,ND_SD,,,,42,,
10130201,Knife,6483.08,ND,,,,43,,
10130202,Upper Heart,4440.44,ND,,,,43,,
10130203,Lower Heart,4229.77,ND,,,,43,,
10130204,Upper Cannonball,4234.54,ND,,,,43,,
10130205,Cedar,4626.17,ND_SD,,,,43,,
10130206,Lower Cannonball,2317.27,ND,,,,43,,
10130301,North Fork Grand,3227.0,ND_SD,,,,43,,
10130302,South Fork Grand,4518.6,SD,(0.0016*DRNAREA),(25)*(DRNAREA**0.569) ,3811.35,43,,
10130303,Grand,6207.5,ND_SD,,,,43,,
10130304,South Fork Moreau,2624.57,SD,(0.0016*DRNAREA),(25)*(DRNAREA**0.569) ,2558.36,43,,
10130305,Upper Moreau,4061.28,SD,(0.0016*DRNAREA),(25)*(DRNAREA**0.569) ,4762.44,43,,
10130306,Lower Moreau,6884.46,SD,(0.0016*DRNAREA),(25)*(DRNAREA**0.569) ,7416.64,43,,
10140101,Fort Randall Reservoir,11052.74,NE_SD,,,,42,,
10140102,Bad,8225.9,SD,(0.0466*DRNAREA) ,(78.5)*(DRNAREA**0.357) ,7591.18,43,,
10140103,Medicine Knoll,2170.31,SD,,,,42,,
10140104,Medicine,1794.65,SD,,,,43,,
10140105,Crow,3019.35,SD,,,,42,,
10140201,Upper White,9801.58,NE_SD,,,,43,,
10140202,Middle White,6301.74,SD,,,,43,,
10140203,Little White,4209.72,NE_SD,,,,43,,
10140204,Lower White,5455.13,SD,,,,43,,
10150001,Ponca,2137.02,NE_SD,,,,42,,
10150002,Niobrara Headwaters,3838.46,NE_WY,,,,25,,
10150003,Upper Niobrara,10753.28,NE_SD,,,,44,,
10150004,Middle Niobrara,9809.32,NE_SD,,,,44,,
10150005,Snake,2231.82,NE,,,,44,,
10150006,Keya Paha,4464.24,NE_SD,,,,43,,
10150007,Lower Niobrara,3863.91,NE,,,,42,,
10160001,James Headwaters,4396.52,ND,,,,46,,
10160002,Pipestem,2772.51,ND,,,,42,,
10160003,Upper James,11583.36,ND_SD,,,,46,,
10160004,Elm,4010.43,ND_SD,,,,46,,
10160005,Mud,2170.91,SD,,,,46,,
10160006,Middle James,9603.8,SD,,,,46,,
10160007,North Fork Snake,2480.41,SD,,,,42,,
10160008,Snake,4409.24,SD,,,,46,,
10160009,Turtle,3887.13,SD,,,,46,,
10160011,Lower James,9428.56,SD,,,,46,,
10170101,Lewis and Clark Lake,8363.48,NE_SD,,,,47,,
10170102,Vermillion,5487.52,SD,,,,46,,
10170103,Lake Thompson,1237.93,SD,,,,46,,
10170201,Upper Big Sioux,4229.55,SD,,,,46,,
10170202,Middle Big Sioux,5473.69,MN_SD,,,,46,,
10170203,Lower Big Sioux,8854.54,IA_MN_NE_SD,,,,47,,
10170204,Rock,4348.2,IA_MN,,,,47,,
10180001,North Platte Headwaters,3689.37,CO,(10**-26.56) * DRNAREA**1.13 * PRECIP**1.26 * ELEV**5.85,(10**-2.05) * (DRNAREA**0.78) * (BSLDEM10M**0.17) * (PRECIP**2.1),2300.0,21,,
10180002,Upper North Platte,7665.78,CO_WY,(10**-26.56) * DRNAREA**1.13 * PRECIP**1.26 * ELEV**5.85,(10**-2.05) * DRNAREA**0.78 * BSLDEM10M**0.17 * PRECIP**2.1,2300.0,18,,
10180003,Pathfinder-Seminoe Reservoirs,2669.36,WY,,,,18,,
10180004,Medicine Bow,3733.46,WY,,,,18,,
10180005,Little Medicine Bow,2650.53,WY,,,,18,,
10180006,Sweetwater,7513.85,WY,,,,18,,
10180007,Middle North Platte-Casper,8996.46,WY,,,,43,,
10180008,Glendo Reservoir,5510.33,WY,,,,25,,
10180009,Middle North Platte-Scotts Bluff,13351.61,NE_WY,,,,25,,
10180010,Upper Laramie,5886.24,CO_WY,(10**-26.56) * DRNAREA**1.13 * PRECIP**1.26 * ELEV**5.85,(10**-2.05) * DRNAREA**0.78 * BSLDEM10M**0.17 * PRECIP**2.1,2300.0,18,,
10180011,Lower Laramie,6046.54,WY,,,,21,,
10180012,Horse,4413.14,NE_WY,,,,25,,
10180013,Pumpkin,2663.55,NE_WY,,,,25,,
10180014,Lower North Platte,5681.8,NE,,,,44,,
10190001,South Platte Headwaters,4154.89,CO,0.000133 * (DRNAREA ** 1.05) * (PRECIP) ** 2.2,0.000258 * (DRNAREA ** 0.893) * (PRECIP) ** 3.16,,21,Grabbing Saras eqiations for OREGON region 6,
10190002,Upper South Platte,4790.8,CO,(10**-26.56)*(DRNAREA**1.13)*(PRECIP**1.26)*(ELEV**5.85),(10**-2.05)*(DRNAREA**0.78)*(BSLDEM10M**0.17)*(PRECIP**2.1),7320.0,21,https://pubs.usgs.gov/sir/2009/5136/pdf/SIR09-5136.pdf,
10190003,Middle South Platte-Cherry Creek,7439.9,CO,0.0085*DRNAREA,(10**1.26)*(DRNAREA**0.52)*(I6H100Y**0.35),10000.0,25,https://pubs.er.usgs.gov/publication/sir20095136,
10190004,Clear,1477.21,CO,(10**-26.56)*(DRNAREA**1.13)*(PRECIP**1.26)*(ELEV**5.85),(10**-2.05)*(DRNAREA**0.78)*(BSLDEM10M**0.17)*(PRECIP**2.1),1736.0,21,https://pubs.usgs.gov/sir/2009/5136/pdf/SIR09-5136.pdf,
10190005,St. Vrain,2538.8,CO,(10**-26.56)*(DRNAREA**1.13)*(PRECIP**1.26)*(ELEV**5.85),(10**-2.05)*(DRNAREA**0.78)*(BSLDEM10M**0.17)*(PRECIP**2.1),2344.0,21,https://pubs.usgs.gov/sir/2009/5136/pdf/SIR09-5136.pdf,
10190006,Big Thompson,2156.02,CO,(10**-26.56) * DRNAREA**1.13 * PRECIP**1.26 * ELEV**5.85,(10**-2.05) * DRNAREA**0.78 * BSLDEM10M**0.17 * PRECIP**2.1,2300.0,21,,
10190007,Cache La Poudre,4896.46,CO_WY,(10**-26.56) * DRNAREA**1.13 * PRECIP**1.26 * ELEV**5.85,(10**-2.05) * DRNAREA**0.78 * BSLDEM10M**0.17 * PRECIP**2.1,2300.0,21,,
10190008,Lone Tree-Owl,1496.9,CO_WY,,,,25,,
10190009,Crow,3599.45,CO_WY,,,,25,,
10190010,Kiowa,1856.47,CO,(10**-3.46)*(DRNAREA**1.10)*(PRECIP**1.59),(10**1.26)*(DRNAREA**0.52)*(I6H100Y**0.35),26890.0,25,https://pubs.usgs.gov/sir/2009/5136/pdf/SIR09-5136.pdf,
10190011,Bijou,3583.73,CO,,,,26,,
10190012,Middle South Platte-Sterling,7725.48,CO_NE,,,,25,,
10190013,Beaver,2865.6,CO,,,,25,,
10190014,Pawnee,1874.42,CO,,,,25,,
10190015,Upper Lodgepole,3062.79,CO_NE_WY,,,,25,,
10190016,Lower Lodgepole,3455.4,CO_NE_WY,,,,25,,
10190017,Sidney Draw,1947.65,CO_NE_WY,,,,25,,
10190018,Lower South Platte,3660.45,CO_NE,,,,25,,
10200101,Middle Platte-Buffalo,8650.98,NE,,,,27,,
10200102,Wood,1891.53,NE,,,,27,,
10200103,Middle Platte-Prairie,2854.22,NE,,,,27,,
10200201,Lower Platte-Shell,2222.83,NE,,,,27,,
10200202,Lower Platte,1365.69,NE,,,,47,,
10200203,Salt,4266.42,NE,,,,47,,
10210001,Upper Middle Loup,5414.57,NE,,,,44,,
10210002,Dismal,4695.8,NE,,,,44,,
10210003,Lower Middle Loup,4628.16,NE,,,,27,,
10210004,South Loup,4094.31,NE,,,,27,,
10210005,Mud,1918.58,NE,,,,27,,
10210006,Upper North Loup,6084.94,NE,,,,44,,
10210007,Lower North Loup,2532.76,NE,,,,27,,
10210008,Calamus,2567.52,NE,,,,44,,
10210009,Loup,3972.42,NE,,,,27,,
10210010,Cedar,3185.54,NE,,,,44,,
10220001,Upper Elkhorn,7492.28,NE,,,,44,,
10220002,North Fork Elkhorn,2197.79,NE,,,,47,,
10220003,Lower Elkhorn,5709.02,NE,,,,47,,
10220004,Logan,2727.53,NE,,,,47,,
10230001,Blackbird-Soldier,4166.71,IA_NE_SD,,,,47,,
10230002,Floyd,2372.79,IA,,,,47,,
10230003,Little Sioux,7334.58,IA_MN,,,,47,,
10230004,Monona-Harrison Ditch,2502.51,IA,,,,47,,
10230005,Maple,1916.4,IA,,,,47,,
10230006,Big Papillion-Mosquito,2884.81,IA_NE,,,,47,,
10230007,Boyer,3081.96,IA,,,,47,,
10240001,Keg-Weeping Water,2170.37,IA_MO_NE,,,,47,,
10240002,West Nishnabotna,4277.46,IA,,,,47,,
10240003,East Nishnabotna,2975.19,IA,,,,47,,
10240004,Nishnabotna,453.33,IA_MO_NE,,,,47,,
10240005,Tarkio-Wolf,4405.33,IA_KS_MO_NE,,,,47,,
10240006,Little Nemaha,2312.02,NE,,,,47,,
10240007,South Fork Big Nemaha,1841.38,KS_NE,,,,47,,
10240008,Big Nemaha,3132.95,KS_NE,,,,47,,
10240009,West Nodaway,2059.1,IA,,,,47,,
10240010,Nodaway,2588.18,IA_MO,,,,47,,
10240011,Independence-Sugar,2699.63,KS_MO,,,,47,,
10240012,Platte,4310.52,IA_MO,,,,47,,
10240013,One Hundred and Two,2011.47,IA_MO,,,,47,,
10250001,Arikaree,4783.66,CO_KS_NE,,,,25,,
10250002,North Fork Republican,7636.94,CO_KS_NE,,,,25,,
10250003,South Fork Republican,6987.29,CO_KS_NE,,,,25,,
10250004,Upper Republican,5581.23,KS_NE,,,,27,,
10250005,Frenchman,4266.12,CO_NE,,,,25,,
10250006,Stinking Water,3745.04,CO_NE,,,,25,,
10250007,Red Willow,2055.33,NE,,,,27,,
10250008,Medicine,2402.09,NE,,,,27,,
10250009,Harlan County Reservoir,3493.43,KS_NE,,,,27,,
10250010,Upper Sappa,2747.69,KS,,,,25,,
10250011,Lower Sappa,1691.85,KS_NE,,,,27,,
10250012,South Fork Beaver,1946.27,CO_KS,,,,25,,
10250013,Little Beaver,1666.16,CO_KS,,,,25,,
10250014,Beaver,1896.61,KS_NE,,,,27,,
10250015,Prairie Dog,2871.98,KS_NE,,,,27,,
10250016,Middle Republican,5623.95,KS_NE,,,,27,,
10250017,Lower Republican,5125.4,KS,,,,27,,
10260001,Smoky Hill Headwaters,2726.62,CO_KS,,,,25,,
10260002,North Fork Smoky Hill,1889.82,CO_KS,,,,25,,
10260003,Upper Smoky Hill,3828.82,KS,,,,27,,
10260004,Ladder,3669.04,CO_KS,,,,25,,
10260005,Hackberry,1680.03,KS,,,,27,,
10260006,Middle Smoky Hill,4089.9,KS,,,,27,,
10260007,Big,2231.72,KS,,,,27,,
10260008,Lower Smoky Hill,5174.09,KS,,,,27,,
10260009,Upper Saline,4976.13,KS,,,,27,,
10260010,Lower Saline,3524.76,KS,,,,27,,
10260011,Upper North Fork Solomon,3634.57,KS,,,,27,,
10260012,Lower North Fork Solomon,3480.12,KS_NE,,,,27,,
10260013,Upper South Fork Solomon,2996.56,KS,,,,27,,
10260014,Lower South Fork Solomon,2754.81,KS,,,,27,,
10260015,Solomon,4912.87,KS,,,,27,,
10270101,Upper Kansas,1389.65,KS,,,,28,,
10270102,Middle Kansas,5647.86,KS,,,,28,,
10270103,Delaware,2996.49,KS,,,,47,,
10270104,"Lower Kansas, Kansas",4287.72,KS_MO,,,,40,,
10270201,Upper Big Blue,2868.81,NE,,,,27,,
10270202,Middle Big Blue,3273.12,NE,,,,27,,
10270203,West Fork Big Blue,3470.64,NE,,,,27,,
10270204,Turkey,1887.18,NE,,,,27,,
10270205,Lower Big Blue,4419.87,KS_NE,,,,47,,
10270206,Upper Little Blue,5821.16,KS_NE,,,,27,,
10270207,Lower Little Blue,3469.41,KS_NE,,,,27,,
10280101,Upper Grand,8613.89,IA_MO,,,,40,,
10280102,Thompson,5701.21,IA_MO,,,,40,,
10280103,Lower Grand,6114.46,IA_MO,,,,40,,
10280201,Upper Chariton,3502.27,IA_MO,,,,40,,
10280202,Lower Chariton,2640.86,MO,,,,40,,
10280203,Little Chariton,1809.6,MO,,,,40,,
10290101,Upper Marais Des Cygnes,5636.78,KS,,,,40,,
10290102,Lower Marais Des Cygnes,4082.39,KS_MO,,,,40,,
10290103,Little Osage,1504.5,KS_MO,,,,40,,
10290104,Marmaton,2955.67,KS_MO,,,,40,,
10290105,Harry S. Truman Reservoir,3117.15,MO,,,,40,,
10290106,Sac,5104.04,MO,,,,39,,
10290107,Pomme De Terre,2190.65,MO,,,,39,,
10290108,South Grand,5302.23,KS_MO,,,,40,,
10290109,Lake of the Ozarks,3591.47,MO,,,,39,,
10290110,Niangua,2666.06,MO,,,,39,,
