VegetationID,EpochID,Name
2237,2,Western North American Boreal Montane Floodplain Forest and Shrubland - Boreal
2238,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland
2239,2,Western North American Boreal Black Spruce Dwarf-tree Peatland - Boreal Complex
2240,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland
2241,2,Western North American Boreal Deciduous Shrub Swamp
2242,2,Western North American Boreal Low Shrub-Tussock Tundra
2243,2,Western North American Boreal Tussock Tundra
2244,2,Western North American Boreal Wet Black Spruce-Tussock Woodland
2245,2,Western North American Boreal Alpine Dwarf-Shrub Summit
2246,2,Western North American Boreal Alpine Mesic Herbaceous Meadow
2247,2,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland - Complex
2248,2,Western North American Boreal Alpine Floodplain - Lower Elevations
2249,2,Western North American Boreal Alpine Floodplain - Higher Elevations
2250,2,Alaska Arctic Mesic Alder Shrubland
2251,2,Alaska Arctic Mesic-Wet Willow Shrubland
2252,2,Alaska Arctic Scrub Birch-Ericaceous Shrubland - Frequent Fire
2253,2,Alaska Arctic Mesic Sedge-Willow Tundra
2254,2,Alaska Arctic Mesic Sedge-Dryas Tundra
2255,2,Alaska Arctic Acidic Sparse Tundra
2256,2,Alaska Arctic Non-Acidic Sparse Tundra
2257,2,Alaska Arctic Lichen Tundra
2258,2,Alaska Arctic Acidic Dryas Dwarf-Shrubland
2259,2,Alaska Arctic Non-Acidic Dryas Dwarf-Shrubland
2260,2,Alaska Arctic Dwarf-Shrubland - Frequent Fire
2261,2,Alaska Arctic Tussock Tundra - Frequent Fire
2262,2,Alaska Arctic Pendantgrass Freshwater Marsh
2263,2,Alaska Arctic Wet Sedge Meadow
2264,2,Alaska Arctic Mesic Herbaceous Meadow
2265,2,Alaska Arctic Sedge Freshwater Marsh
2266,2,Alaska Arctic Polygonal Ground Wet Sedge Tundra
2267,2,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra
2268,2,Alaska Arctic Floodplain
2269,2,Western North American Boreal Treeline White Spruce Woodland - Boreal
2270,2,Western North American Boreal White Spruce-Hardwood Forest
2271,2,Western North American Boreal Mesic Black Spruce Forest - Boreal
2272,2,Western North American Boreal Mesic Birch-Aspen Forest
2273,2,Western North American Boreal Dry Aspen-Steppe Bluff - Lower Elevations
2274,2,Western North American Boreal Dry Aspen-Steppe Bluff - Higher Elevations
2275,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland
2276,2,Alaska Sub-boreal Avalanche Slope Shrubland
2277,2,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland
2278,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Boreal
2279,2,Western North American Sub-boreal Mesic Bluejoint Meadow
2280,2,Western North American Boreal Dry Grassland
2281,2,Western North American Boreal Montane Floodplain Forest and Shrubland - Boreal
2282,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland
2283,2,Western North American Boreal Riparian Stringer Forest and Shrubland
2284,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland
2285,2,Western North American Boreal Black Spruce Dwarf-tree Peatland - Boreal Complex
2286,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland
2287,2,Western North American Boreal Deciduous Shrub Swamp
2288,2,Western North American Boreal Low Shrub-Tussock Tundra
2289,2,Western North American Boreal Tussock Tundra
2290,2,Western North American Boreal Wet Black Spruce-Tussock Woodland
2291,2,Western North American Boreal Alpine Dwarf-Shrub Summit
2293,2,Western North American Boreal Alpine Mesic Herbaceous Meadow
2294,2,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland - Complex
2295,2,Western North American Boreal Alpine Floodplain - Higher Elevations
2296,2,Western North American Boreal Treeline White Spruce Woodland - Boreal
2297,2,Western North American Boreal White Spruce-Hardwood Forest
2298,2,Western North American Boreal Mesic Black Spruce Forest - Boreal
2299,2,Western North American Boreal Mesic Birch-Aspen Forest
2300,2,Western North American Boreal Dry Aspen-Steppe Bluff - Lower Elevations
2301,2,Western North American Boreal Dry Aspen-Steppe Bluff - Higher Elevations
2302,2,Alaska Sub-boreal Avalanche Slope Shrubland
2303,2,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland
2304,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Boreal
2305,2,Western North American Sub-boreal Mesic Bluejoint Meadow
2306,2,Western North American Boreal Active Inland Dune
2307,2,Western North American Boreal Montane Floodplain Forest and Shrubland - Boreal
2308,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland
2309,2,Western North American Boreal Riparian Stringer Forest and Shrubland
2310,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland
2311,2,Western North American Boreal Black Spruce Dwarf-tree Peatland - Boreal Complex
2312,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland
2313,2,Western North American Boreal Deciduous Shrub Swamp
2314,2,Western North American Boreal Low Shrub-Tussock Tundra
2315,2,Western North American Boreal Tussock Tundra
2316,2,Western North American Boreal Wet Black Spruce-Tussock Woodland
2317,2,Western North American Boreal Alpine Dwarf-Shrub Summit
2318,2,Western North American Boreal Alpine Mesic Herbaceous Meadow
2319,2,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland - Complex
2320,2,Western North American Boreal Alpine Floodplain - Lower Elevations
2321,2,Western North American Boreal Alpine Floodplain - Higher Elevations
2322,2,Western North American Boreal Treeline White Spruce Woodland - Boreal
2323,2,Western North American Boreal White Spruce-Hardwood Forest
2324,2,Western North American Boreal Mesic Black Spruce Forest - Boreal
2325,2,Western North American Boreal Mesic Birch-Aspen Forest
2326,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland
2327,2,Alaska Sub-boreal Avalanche Slope Shrubland
2328,2,Alaska Sub-boreal Mesic Subalpine Alder Shrubland
2329,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Boreal
2330,2,Western North American Sub-boreal Mesic Bluejoint Meadow
2331,2,Western North American Boreal Montane Floodplain Forest and Shrubland - Boreal
2332,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland
2333,2,Western North American Boreal Riparian Stringer Forest and Shrubland
2334,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland
2335,2,Western North American Boreal Black Spruce Dwarf-tree Peatland - Boreal Complex
2336,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland
2337,2,Western North American Boreal Deciduous Shrub Swamp
2338,2,Western North American Boreal Low Shrub-Tussock Tundra
2339,2,Western North American Boreal Tussock Tundra
2340,2,Western North American Boreal Wet Black Spruce-Tussock Woodland
2341,2,Western North American Boreal Alpine Dwarf-Shrub Summit
2342,2,Alaska Arctic Mesic Alder Shrubland
2343,2,Alaska Arctic Mesic-Wet Willow Shrubland
2344,2,Alaskan Pacific Maritime Mesic Herbaceous Meadow
2345,2,Alaska Arctic Scrub Birch-Ericaceous Shrubland - Frequent Fire
2346,2,Alaska Arctic Mesic Sedge-Willow Tundra
2347,2,Alaska Arctic Acidic Sparse Tundra
2348,2,Alaska Arctic Lichen Tundra
2349,2,Alaska Arctic Acidic Dryas Dwarf-Shrubland
2350,2,Alaska Arctic Dwarf-Shrubland - Frequent Fire
2351,2,Alaska Arctic Tussock Tundra - Frequent Fire
2352,2,Alaska Arctic Pendantgrass Freshwater Marsh
2353,2,Alaska Arctic Wet Sedge Meadow
2354,2,Alaska Arctic Mesic Herbaceous Meadow
2355,2,Alaska Arctic Coastal Sedge-Dwarf-Shrubland
2356,2,Alaska Arctic Wet Sedge-Sphagnum Peatland
2357,2,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland
2358,2,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra
2359,2,Alaska Arctic Sedge Freshwater Marsh
2360,2,Alaska Arctic Polygonal Ground Wet Sedge Tundra
2361,2,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra
2362,2,Alaska Arctic Marine Beach and Beach Meadow
2363,2,Alaska Arctic Tidal Marsh
2364,2,Alaska Arctic Coastal Brackish Meadow
2365,2,Alaska Arctic Large River Floodplain
2366,2,Alaska Arctic Floodplain
2367,2,Alaska Arctic Bedrock and Talus
2368,2,Aleutian Volcanic Rock and Talus
2369,2,Western North American Boreal Treeline White Spruce Woodland - Boreal
2370,2,Western North American Boreal Treeline White Spruce Woodland - Alaska Sub-boreal
2371,2,Western North American Boreal White Spruce-Hardwood Forest
2372,2,Western North American Boreal Mesic Black Spruce Forest - Boreal
2373,2,Western North American Boreal Mesic Black Spruce Forest - Alaska Sub-boreal
2374,2,Western North American Boreal Mesic Birch-Aspen Forest
2375,2,Western North American Boreal Dry Aspen-Steppe Bluff - Lower Elevations
2376,2,Western North American Boreal Dry Aspen-Steppe Bluff - Higher Elevations
2377,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland
2378,2,Alaska Sub-boreal Avalanche Slope Shrubland
2379,2,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland
2380,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Boreal
2381,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Alaska Sub-boreal
2382,2,Western North American Sub-boreal Mesic Bluejoint Meadow
2383,2,Western North American Boreal Dry Grassland
2384,2,Western North American Boreal Montane Floodplain Forest and Shrubland - Boreal
2385,2,Western North American Boreal Montane Floodplain Forest and Shrubland - Alaska Sub-boreal
2386,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland
2387,2,Western North American Boreal Riparian Stringer Forest and Shrubland
2388,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland
2389,2,Western North American Boreal Herbaceous Fen - Alaska Sub-Boreal Complex
2390,2,Western North American Boreal Black Spruce Dwarf-tree Peatland - Boreal Complex
2391,2,Western North American Boreal Black Spruce Dwarf-tree Peatland - Alaska Sub-boreal Complex
2392,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland
2393,2,Western North American Boreal Deciduous Shrub Swamp
2394,2,Western North American Boreal Low Shrub-Tussock Tundra
2395,2,Western North American Boreal Tussock Tundra
2396,2,Western North American Boreal Wet Black Spruce-Tussock Woodland
2397,2,Western North American Boreal Alpine Dwarf-Shrub Summit
2399,2,Western North American Boreal Alpine Mesic Herbaceous Meadow
2400,2,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland - Complex
2401,2,Western North American Boreal Alpine Floodplain - Lower Elevations
2402,2,Western North American Boreal Alpine Floodplain - Higher Elevations
2403,2,Aleutian Kenai Birch-Cottonwood-Poplar Forest
2404,2,Alaskan Pacific Maritime Alpine Dwarf-Shrubland
2405,2,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow
2406,2,Alaskan Pacific Maritime Sitka Spruce Forest
2407,2,Alaskan Pacific Maritime Western Hemlock Forest
2408,2,Alaskan Pacific Maritime Mountain Hemlock Forest - Southeast
2409,2,Alaska Sub-boreal White Spruce-Hardwood Forest
2410,2,Western North American Boreal Treeline White Spruce Woodland - Boreal
2411,2,Western North American Boreal Treeline White Spruce Woodland - Alaska Sub-boreal
2412,2,Western North American Boreal White Spruce-Hardwood Forest
2413,2,Western North American Boreal Mesic Black Spruce Forest - Boreal
2414,2,Western North American Boreal Mesic Black Spruce Forest - Alaska Sub-boreal
2415,2,Western North American Boreal Mesic Birch-Aspen Forest
2416,2,Western North American Boreal Dry Aspen-Steppe Bluff - Lower Elevations
2417,2,Western North American Boreal Dry Aspen-Steppe Bluff - Higher Elevations
2418,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland
2419,2,Alaska Sub-boreal Avalanche Slope Shrubland
2420,2,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland
2421,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Boreal
2422,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Alaska Sub-boreal
2423,2,Western North American Sub-boreal Mesic Bluejoint Meadow
2424,2,Western North American Boreal Dry Grassland
2425,2,Western North American Boreal Active Inland Dune
2426,2,Western North American Boreal Montane Floodplain Forest and Shrubland - Boreal
2427,2,Western North American Boreal Montane Floodplain Forest and Shrubland - Alaska Sub-boreal
2428,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland
2429,2,Western North American Boreal Riparian Stringer Forest and Shrubland
2430,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland
2431,2,Western North American Boreal Herbaceous Fen - Alaska Sub-Boreal Complex
2432,2,Western North American Boreal Black Spruce Dwarf-tree Peatland - Boreal Complex
2433,2,Western North American Boreal Black Spruce Dwarf-tree Peatland - Alaska Sub-boreal Complex
2434,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland
2435,2,Western North American Boreal Deciduous Shrub Swamp
2436,2,Western North American Boreal Low Shrub-Tussock Tundra
2437,2,Western North American Boreal Tussock Tundra
2438,2,Western North American Boreal Wet Black Spruce-Tussock Woodland
2439,2,Western North American Boreal Alpine Dwarf-Shrub Summit
2441,2,Western North American Boreal Alpine Mesic Herbaceous Meadow
2442,2,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland - Complex
2443,2,Western North American Boreal Alpine Floodplain - Lower Elevations
2444,2,Western North American Boreal Alpine Floodplain - Higher Elevations
2445,2,Alaskan Pacific Maritime Western Hemlock Forest
2446,2,Alaska Sub-boreal White Spruce-Hardwood Forest
2447,2,Western North American Boreal Treeline White Spruce Woodland - Boreal
2448,2,Western North American Boreal White Spruce-Hardwood Forest
2449,2,Western North American Boreal Mesic Black Spruce Forest - Alaska Sub-boreal
2450,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland
2451,2,Alaska Sub-boreal Avalanche Slope Shrubland
2452,2,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland
2453,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Alaska Sub-boreal
2454,2,Western North American Sub-boreal Mesic Bluejoint Meadow
2455,2,Western North American Boreal Dry Grassland
2456,2,Western North American Boreal Montane Floodplain Forest and Shrubland - Alaska Sub-boreal
2457,2,Western North American Boreal Riparian Stringer Forest and Shrubland
2458,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland
2459,2,Western North American Boreal Herbaceous Fen - Alaska Sub-Boreal Complex
2460,2,Western North American Boreal Black Spruce Dwarf-tree Peatland - Alaska Sub-boreal Complex
2461,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland
2462,2,Western North American Boreal Deciduous Shrub Swamp
2463,2,Western North American Boreal Low Shrub-Tussock Tundra
2464,2,Western North American Boreal Tussock Tundra
2465,2,Western North American Boreal Alpine Dwarf-Shrub Summit
2467,2,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland - Complex
2468,2,Western North American Boreal Alpine Floodplain - Lower Elevations
2469,2,Western North American Boreal Alpine Floodplain - Higher Elevations
2470,2,Alaskan Pacific Maritime Alpine Dwarf-Shrubland
2471,2,Alaska Sub-boreal Mountain Hemlock Forest - Northern
2472,2,Alaskan Pacific Maritime Mountain Hemlock Forest - Northern
2473,2,Alaskan Pacific Maritime Periglacial Woodland and Shrubland
2474,2,Alaskan Pacific Maritime Wet Low Shrubland
2476,2,Temperate Pacific Tidal Salt and Brackish Marsh
2477,2,Alaskan Pacific Maritime Alpine Wet Meadow
2478,2,Alaskan Pacific Maritime Alpine Floodplain
2479,2,Alaska Sub-boreal Mountain Hemlock-White Spruce Forest
2480,2,Alaska Sub-boreal White Spruce-Hardwood Forest
2481,2,North Pacific Alpine and Subalpine Bedrock and Scree
2482,2,Western North American Boreal Treeline White Spruce Woodland - Boreal
2483,2,Western North American Boreal Treeline White Spruce Woodland - Alaska Sub-boreal
2484,2,Western North American Boreal White Spruce-Hardwood Forest
2485,2,Western North American Boreal Mesic Black Spruce Forest - Boreal
2486,2,Western North American Boreal Mesic Black Spruce Forest - Alaska Sub-boreal
2487,2,Western North American Boreal Mesic Birch-Aspen Forest
2488,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland
2489,2,Alaska Sub-boreal Avalanche Slope Shrubland
2490,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Boreal
2491,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland
2492,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland
2493,2,Western North American Boreal Herbaceous Fen - Alaska Sub-Boreal Complex
2494,2,Western North American Boreal Black Spruce Dwarf-Tree Peatland - Boreal Complex
2495,2,Western North American Boreal Black Spruce Dwarf-Tree Peatland - Alaska Sub-boreal Complex
2496,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland
2497,2,Western North American Boreal Tussock Tundra
2498,2,Western North American Boreal Alpine Floodplain - Lower Elevations
2499,2,Alaska Arctic Mesic Alder Shrubland
2500,2,Alaska Arctic Mesic-Wet Willow Shrubland
2501,2,Aleutian Mesic-Wet Willow Shrubland
2502,2,Aleutian Kenai Birch-Cottonwood-Poplar Forest
2503,2,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow
2504,2,Alaskan Pacific Maritime Sitka Spruce Forest
2505,2,Alaskan Pacific Maritime Mesic Herbaceous Meadow
2506,2,Alaskan Pacific Maritime Floodplain Forest and Shrubland
2508,2,North Pacific Shrub Swamp
2509,2,Temperate Pacific Tidal Salt and Brackish Marsh
2510,2,North Pacific Maritime Eelgrass Bed
2511,2,Aleutian American Dunegrass Grassland
2512,2,Alaska Sub-boreal White Spruce-Hardwood Forest
2513,2,Alaska Arctic Scrub Birch-Ericaceous Shrubland - Infrequent Fire
2514,2,Alaska Arctic Mesic Sedge-Willow Tundra
2515,2,Alaska Arctic Acidic Sparse Tundra
2516,2,Alaska Arctic Lichen Tundra
2517,2,Alaska Arctic Dwarf-Shrubland - Frequent Fire
2518,2,Alaska Arctic Tussock Tundra - Infrequent Fire
2519,2,Alaska Arctic Wet Sedge Meadow
2520,2,Alaska Arctic Mesic Herbaceous Meadow
2521,2,Alaska Arctic Coastal Sedge-Dwarf-Shrubland
2522,2,Alaska Arctic Wet Sedge-Sphagnum Peatland
2523,2,Alaska Arctic Sedge Freshwater Marsh
2524,2,Alaska Arctic Marine Beach and Beach Meadow
2525,2,Alaska Arctic Tidal Marsh
2526,2,Alaska Arctic Coastal Brackish Meadow
2527,2,Alaska Arctic Floodplain
2528,2,Aleutian Rocky Headland and Sea Cliff
2529,2,Aleutian Mesic Alder-Salmonberry Shrubland
2530,2,Aleutian Crowberry-Herbaceous Heath
2531,2,Aleutian Mixed Dwarf-Shrub-Herbaceous Shrubland
2532,2,Aleutian Freshwater Marsh
2533,2,Aleutian Wet Meadow and Herbaceous Peatland - Complex
2534,2,Aleutian Marine Beach and Beach Meadow
2535,2,Aleutian Tidal Marsh
2536,2,Aleutian Shrub and Herbaceous Meadow Floodplain
2537,2,Aleutian Floodplain Forest and Shrubland
2538,2,Aleutian Floodplain Wetland
2539,2,Aleutian Sparse Heath and Fell-Field
2540,2,Aleutian Oval-leaf Blueberry Shrubland
2541,2,Aleutian Volcanic Rock and Talus
2542,2,Western North American Boreal Treeline White Spruce Woodland - Alaska Sub-boreal
2543,2,Western North American Boreal White Spruce-Hardwood Forest
2544,2,Western North American Boreal Mesic Black Spruce Forest - Alaska Sub-boreal
2545,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland
2546,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Alaska Sub-boreal
2547,2,Alaskan Pacific Maritime Alpine Dwarf-Shrubland
2548,2,Alaskan Pacific Maritime Sitka Spruce Forest
2549,2,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow
2550,2,Alaskan Pacific Maritime Mountain Hemlock Forest - Northern
2551,2,Alaskan Pacific Maritime Periglacial Woodland and Shrubland
2552,2,Alaskan Pacific Maritime Subalpine Alder-Salmonberry Shrubland
2553,2,Alaskan Pacific Maritime Sitka Spruce Beach Ridge
2554,2,Alaskan Pacific Maritime Sitka Spruce Beach Ridge
2555,2,Alaskan Pacific Maritime Shrub and Herbaceous Floodplain Wetland
2556,2,Alaskan Pacific Maritime Mountain Hemlock Peatland
2557,2,Alaskan Pacific Maritime Mountain Hemlock Peatland
2558,2,Alaskan Pacific Maritime Wet Low Shrubland
2560,2,Alaskan Pacific Maritime Fen and Wet Meadow
2561,2,Temperate Pacific Freshwater Emergent Marsh
2562,2,North Pacific Shrub Swamp
2563,2,Alaskan Pacific Maritime Coastal Meadow and Slough-Levee
2564,2,Temperate Pacific Tidal Salt and Brackish Marsh
2565,2,Alaskan Pacific Maritime Alpine Wet Meadow
2566,2,Alaskan Pacific Maritime Alpine Floodplain
2567,2,Alaska Sub-boreal White Spruce-Hardwood Forest
2568,2,Alaskan Pacific Maritime Avalanche Slope Shrubland
2569,2,Alaskan Pacific Maritime Poorly Drained Conifer Woodland
2570,2,Alaskan Pacific Maritime Alpine Dwarf-Shrubland
2571,2,Alaskan Pacific Maritime Sitka Spruce Forest
2572,2,Alaskan Pacific Maritime Western Hemlock Forest
2573,2,Alaskan Pacific Maritime Mountain Hemlock Forest - Northern
2574,2,Aleutian Mesic Herbaceous Meadow
2575,2,Aleutian Mesic Herbaceous Meadow
2576,2,Alaskan Pacific Maritime Subalpine Alder-Salmonberry Shrubland
2577,2,Alaskan Pacific Maritime Sitka Spruce Beach Ridge
2578,2,Alaskan Pacific Maritime Floodplain Forest and Shrubland
2579,2,Alaskan Pacific Maritime Shore Pine Peatland
2580,2,Alaskan Pacific Maritime Mountain Hemlock Peatland
2581,2,Alaskan Pacific Maritime Wet Low Shrub
2582,2,Alaskan Pacific Maritime Wet Low Shrubland
2584,2,Alaskan Pacific Maritime Fen and Wet Meadow
2585,2,Temperate Pacific Freshwater Emergent Marsh
2586,2,North Pacific Shrub Swamp
2587,2,Alaskan Pacific Maritime Coastal Meadow and Slough-Levee
2588,2,Temperate Pacific Tidal Salt and Brackish Marsh
2589,2,Alaskan Pacific Maritime Alpine Wet Meadow
2590,2,Alaskan Pacific Maritime Avalanche Slope Shrubland
2591,2,Alaskan Pacific Maritime Poorly Drained Conifer Woodland
2592,2,Western North American Boreal Alpine Talus and Bedrock
2593,2,Western North American Boreal Alpine Talus and Bedrock
2594,2,Western North American Boreal Alpine Talus and Bedrock
2595,2,Western North American Boreal Alpine Talus and Bedrock
2596,2,Hawaii Freshwater Marsh
2597,2,Hawaii Bog
2598,2,Hawaii Lowland Rainforest
2599,2,Hawaii Montane Cloud Forest
2600,2,Hawaii Montane Rainforest
2601,2,Hawaii Wet Cliff and Ridge Crest Shrubland
2602,2,Hawaii Lowland Dry Forest
2603,2,Hawaii Lowland Mesic Forest
2604,2,Hawaii Montane-Subalpine Dry Forest and Woodland - Lava
2605,2,Hawaii Montane-Subalpine Mesic Forest
2606,2,Hawaii Lowland Dry Shrubland
2607,2,Hawaii Lowland Mesic Shrubland
2608,2,Hawaii Lowland Dry Grassland
2609,2,Hawaii Lowland Mesic Grassland
2610,2,Hawaii Montane-Subalpine Dry Shrubland
2611,2,Hawaii Montane-Subalpine Dry Grassland
2612,2,Hawaii Montane-Subalpine Mesic Grassland
2613,2,Hawaii Alpine Dwarf-Shrubland
2614,2,Hawaii Dry Cliff
2615,2,Hawaii Dry Coastal Strand
2616,2,Hawaii Wet-Mesic Coastal Strand
2617,2,Hawaii Subalpine Mesic Shrubland
3001,1,Inter-Mountain Basins Sparsely Vegetated Systems
3002,1,Mediterranean California Sparsely Vegetated Systems
3003,1,North Pacific Sparsely Vegetated Systems
3004,1,North American Warm Desert Sparsely Vegetated Systems
3006,1,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems
3007,1,Western Great Plains Sparsely Vegetated Systems
3008,1,North Pacific Oak Woodland
3009,1,Northwestern Great Plains Aspen Forest and Parkland
3011,1,Rocky Mountain Aspen Forest and Woodland
3012,1,Rocky Mountain Bigtooth Maple Ravine Woodland
3013,1,Western Great Plains Dry Bur Oak Forest and Woodland
3014,1,Central and Southern California Mixed Evergreen Woodland
3015,1,California Coastal Redwood Forest
3016,1,Colorado Plateau Pinyon-Juniper Woodland
3017,1,Columbia Plateau Western Juniper Woodland and Savanna
3018,1,East Cascades Mesic Montane Mixed-Conifer Forest and Woodland
3019,1,Great Basin Pinyon-Juniper Woodland
3020,1,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland
3021,1,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland
3022,1,Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland
3023,1,Madrean Encinal
3024,1,Madrean Lower Montane Pine-Oak Forest and Woodland
3025,1,Madrean Pinyon-Juniper Woodland
3026,1,Madrean Upper Montane Conifer-Oak Forest and Woodland
3027,1,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland
3028,1,Mediterranean California Mesic Mixed Conifer Forest and Woodland
3029,1,Mediterranean California Mixed Oak Woodland
3030,1,Mediterranean California Lower Montane Conifer Forest and Woodland
3031,1,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland
3032,1,Mediterranean California Red Fir Forest
3033,1,Mediterranean California Subalpine Woodland
3034,1,Mediterranean California Mesic Serpentine Woodland and Chaparral
3035,1,North Pacific Dry Douglas-fir(-Madrone) Forest and Woodland
3036,1,North Pacific Hypermaritime Seasonal Sitka Spruce Forest
3037,1,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest
3038,1,North Pacific Maritime Mesic Subalpine Parkland
3039,1,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest
3041,1,North Pacific Mountain Hemlock Forest
3042,1,North Pacific Mesic Western Hemlock-Silver Fir Forest
3043,1,Mediterranean California Mixed Evergreen Forest
3044,1,Northern California Mesic Subalpine Woodland
3045,1,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest
3046,1,Northern Rocky Mountain Subalpine Woodland and Parkland
3047,1,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest
3048,1,Northwestern Great Plains Highland White Spruce Woodland
3049,1,Rocky Mountain Foothill Limber Pine-Juniper Woodland
3050,1,Rocky Mountain Lodgepole Pine Forest
3051,1,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
3052,1,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
3053,1,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna
3054,1,Southern Rocky Mountain Ponderosa Pine Woodland
3055,1,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
3056,1,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland
3057,1,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland
3058,1,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland
3059,1,Southern Rocky Mountain Pinyon-Juniper Woodland
3060,1,East Cascades Ponderosa Pine Forest and Woodland
3061,1,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
3062,1,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland
3063,1,North Pacific Broadleaf Landslide Forest and Shrubland
3064,1,Colorado Plateau Mixed Low Sagebrush Shrubland
3065,1,Columbia Plateau Scabland Shrubland
3066,1,Inter-Mountain Basins Mat Saltbush Shrubland
3067,1,Mediterranean California Alpine Fell-Field
3068,1,North Pacific Dry and Mesic Alpine Dwarf-Shrubland or Fell-field or Meadow
3070,1,Rocky Mountain Alpine Dwarf-Shrubland
3071,1,Sierra Nevada Alpine Dwarf-Shrubland
3072,1,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe
3074,1,Chihuahuan Creosotebush Desert Scrub
3075,1,Chihuahuan Mixed Salt Desert Scrub
3076,1,Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub
3077,1,Chihuahuan Succulent Desert Scrub
3078,1,Colorado Plateau Blackbrush-Mormon-tea Shrubland
3079,1,Great Basin Xeric Mixed Sagebrush Shrubland
